2023-02-22 19:38:41,871 [Worker-6: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2023-02-27 16:37:45,409 [Worker-7: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-02-27 16:43:47,784 [Worker-1: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-02 19:57:16,679 [Worker-9: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-03-02 20:00:13,663 [Worker-6: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-02 20:04:40,920 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-06 21:14:35,040 [Worker-9: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-03-07 11:13:57,097 [Worker-9: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-07 11:16:02,467 [Worker-7: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-10 08:36:28,112 [Worker-9: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-03-10 09:43:26,442 [Worker-6: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-10 09:50:53,722 [Worker-9: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-13 10:09:17,836 [Worker-33: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-03-13 10:21:51,170 [Worker-21: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-13 10:50:57,929 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-14 08:57:31,105 [Worker-9: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-14 12:39:04,464 [Worker-9: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-03-14 12:56:59,950 [Worker-9: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-15 09:01:23,137 [Worker-9: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-16 17:27:31,463 [Worker-9: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-03-16 18:44:51,742 [Worker-9: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-17 16:53:23,371 [Worker-6: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-17 19:54:47,325 [Worker-8: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-03-17 20:10:15,771 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/am/ik/archetype/elm-spring-boot-blank-archetype/0.0.3/elm-spring-boot-blank-archetype-0.0.3.pom
2023-03-17 20:10:15,806 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/am/ik/archetype/elm-spring-boot-blank-archetype/0.0.3/elm-spring-boot-blank-archetype-0.0.3.pom
2023-03-17 20:10:15,893 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/am/ik/archetype/elm-spring-boot-blank-archetype/0.0.3/elm-spring-boot-blank-archetype-0.0.3.jar
2023-03-17 20:10:15,941 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/am/ik/archetype/elm-spring-boot-blank-archetype/0.0.3/elm-spring-boot-blank-archetype-0.0.3.jar
2023-03-17 20:18:51,728 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/am/ik/archetype/maven-reactjs-blank-archetype/1.0.0/maven-reactjs-blank-archetype-1.0.0.pom
2023-03-17 20:18:51,779 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/am/ik/archetype/maven-reactjs-blank-archetype/1.0.0/maven-reactjs-blank-archetype-1.0.0.pom
2023-03-17 20:18:51,823 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/am/ik/archetype/maven-reactjs-blank-archetype/1.0.0/maven-reactjs-blank-archetype-1.0.0.jar
2023-03-17 20:18:51,855 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/am/ik/archetype/maven-reactjs-blank-archetype/1.0.0/maven-reactjs-blank-archetype-1.0.0.jar
2023-03-17 20:23:18,881 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149 [263])
2023-03-17 20:23:18,909 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149
2023-03-17 20:23:18,913 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/aether-connector-okhttp-0.17.8.jar
2023-03-17 20:23:18,914 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/commons-cli-1.4.jar
2023-03-17 20:23:18,914 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/commons-io-2.6.jar
2023-03-17 20:23:18,914 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/commons-lang3-3.8.1.jar
2023-03-17 20:23:18,914 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/guice-4.2.2-no_aop.jar
2023-03-17 20:23:18,914 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/jansi-2.4.0.jar
2023-03-17 20:23:18,914 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-artifact-3.8.6.jar
2023-03-17 20:23:18,914 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-builder-support-3.8.6.jar
2023-03-17 20:23:18,914 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-compat-3.8.6.jar
2023-03-17 20:23:18,915 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-core-3.8.6.jar
2023-03-17 20:23:18,915 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-embedder-3.8.6.jar
2023-03-17 20:23:18,915 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-model-3.8.6.jar
2023-03-17 20:23:18,915 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-model-builder-3.8.6.jar
2023-03-17 20:23:18,915 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-plugin-api-3.8.6.jar
2023-03-17 20:23:18,915 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-repository-metadata-3.8.6.jar
2023-03-17 20:23:18,915 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-api-1.6.3.jar
2023-03-17 20:23:18,915 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-connector-basic-1.6.3.jar
2023-03-17 20:23:18,915 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-impl-1.6.3.jar
2023-03-17 20:23:18,915 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-provider-3.8.6.jar
2023-03-17 20:23:18,915 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-spi-1.6.3.jar
2023-03-17 20:23:18,915 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-transport-wagon-1.6.3.jar
2023-03-17 20:23:18,916 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-util-1.6.3.jar
2023-03-17 20:23:18,916 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-settings-3.8.6.jar
2023-03-17 20:23:18,916 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-settings-builder-3.8.6.jar
2023-03-17 20:23:18,916 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-shared-utils-3.3.4.jar
2023-03-17 20:23:18,917 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/okhttp-3.14.1.jar
2023-03-17 20:23:18,917 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/okio-1.17.3.jar
2023-03-17 20:23:18,917 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/org.eclipse.sisu.inject-0.3.5.jar
2023-03-17 20:23:18,917 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/org.eclipse.sisu.plexus-0.3.5.jar
2023-03-17 20:23:18,917 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-build-api-0.0.7.jar
2023-03-17 20:23:18,917 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-cipher-2.0.jar
2023-03-17 20:23:18,917 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-classworlds-2.6.0.jar
2023-03-17 20:23:18,917 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-component-annotations-2.1.0.jar
2023-03-17 20:23:18,917 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-interpolation-1.26.jar
2023-03-17 20:23:18,918 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-sec-dispatcher-2.0.jar
2023-03-17 20:23:18,918 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-utils-3.3.1.jar
2023-03-17 20:23:18,920 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/wagon-file-3.5.1.jar
2023-03-17 20:23:18,920 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/wagon-provider-api-3.5.1.jar
2023-03-17 20:23:18,923 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_30.1.0.v20221112-0806 [8])
2023-03-17 20:23:18,933 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/com.google.guava_30.1.0.v20221112-0806.jar
2023-03-17 20:23:18,934 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_1.7.36 [426])
2023-03-17 20:23:18,935 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/slf4j.api_1.7.36.jar
2023-03-17 20:23:18,938 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [18])
2023-03-17 20:23:18,941 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/javax.inject_1.0.0.v20220405-0441.jar
2023-03-17 20:23:18,942 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20221112-0806 [16])
2023-03-17 20:23:18,943 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/bikashdhungana/.p2/pool/plugins/javax.annotation_1.3.5.v20221112-0806.jar
2023-03-17 20:23:18,946 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "/var/folders/88/6njn7lkd14v70rmlqp4m6y_w0000gn/T/m2e-archetypeGenerator8501980939673385472":
2023-03-17 20:23:18,947 [Worker-57: Launching mavenrun-b18d7c82-fb9e-4051-8de6-c9fda2814051] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -Dproject=? -DarchetypeGroupId=am.ik.archetype -DarchetypeArtifactId=maven-reactjs-blank-archetype -DarchetypeVersion=1.0.0 -DgroupId=com.sdetqa -DartifactId=myproject -Dversion=0.0.1-SNAPSHOt -Dpackage=proje -DoutputDirectory=/Users/bikashdhungana/eclipse-workspace -B -Dstyle.color=always -U archetype:generate
2023-03-17 20:23:30,205 [Worker-60: Creating maven-reactjs-blank-archetype] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' /Users/bikashdhungana/eclipse-workspace/myproject/pom.xml
2023-03-17 20:23:30,970 [Worker-60: Creating maven-reactjs-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-antrun-plugin/1.8/maven-antrun-plugin-1.8.jar
2023-03-17 20:23:31,010 [Worker-60: Creating maven-reactjs-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-antrun-plugin/1.8/maven-antrun-plugin-1.8.jar
2023-03-17 20:23:31,035 [Worker-60: Creating maven-reactjs-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar
2023-03-17 20:23:31,061 [Worker-60: Creating maven-reactjs-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar
2023-03-17 20:23:31,083 [Worker-60: Creating maven-reactjs-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar
2023-03-17 20:23:31,111 [Worker-60: Creating maven-reactjs-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar
2023-03-17 20:23:31,136 [Worker-60: Creating maven-reactjs-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.12.4/maven-surefire-plugin-2.12.4.jar
2023-03-17 20:23:31,159 [Worker-60: Creating maven-reactjs-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.12.4/maven-surefire-plugin-2.12.4.jar
2023-03-17 20:23:31,179 [Worker-60: Creating maven-reactjs-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/2.4/maven-jar-plugin-2.4.jar
2023-03-17 20:23:31,206 [Worker-60: Creating maven-reactjs-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/2.4/maven-jar-plugin-2.4.jar
